path[POSIX]	ID_prefix	mouse_number	experiment	run	camera	size[bytes]	checksum[md5]	url
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run3-2.avi	JTDKE	1110	5 mm	3	2	42690560	147843204ad2e04f0c483b41b11dcee1	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run3-2.avi
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run3-3.avi	JTDKE	1110	5 mm	3	3	74067456	4c6e8afc21ec53cf7279856197e4464f	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run3-3.avi
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run3-4.avi	JTDKE	1110	5 mm	3	4	90594816	9f0579b39bad008093ba2339d14ec8b6	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run3-4.avi
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run3-5.avi	JTDKE	1110	5 mm	3	5	60167680	01dcddbd3a829f0558059b09b2c656dc	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run3-5.avi
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run3-6.avi	JTDKE	1110	5 mm	3	6	64442880	81a157a2f9db671d25555cf4d3dbb461	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run3-6.avi
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run3-7.avi	JTDKE	1110	5 mm	3	7	79911936	52133bc70f0b144748d37fdbc91b6dc3	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run3-7.avi
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run3-8.avi	JTDKE	1110	5 mm	3	8	90021376	efd7f4e0788066c3ad3c18cf13b622db	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run3-8.avi
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run3.smp	JTDKE	1110	5 mm	3	N/A	14848	cbae9a6dd66e60c7dcb0c9b012bb8494	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run3.smp
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run4-1.avi	JTDKE	1110	5 mm	4	1	36391936	a29386b62e8da6483c3f9b398a15912c	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run4-1.avi
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run4-2.avi	JTDKE	1110	5 mm	4	2	16954880	d1e8c8f20e1b1507603c8fa7910f1f54	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run4-2.avi
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run4-3.avi	JTDKE	1110	5 mm	4	3	29054976	89940dbad6d13fe0df0652d63f9efe91	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run4-3.avi
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run4-4.avi	JTDKE	1110	5 mm	4	4	35155968	1c43006956308aa012b29b7133cbf9fb	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run4-4.avi
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run4-5.avi	JTDKE	1110	5 mm	4	5	24098304	912f80e220a9eb9fd7c72fe01e09f82e	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run4-5.avi
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run4-6.avi	JTDKE	1110	5 mm	4	6	26158080	3d74d1cc98f9ea84015512a6ccaa3484	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run4-6.avi
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run4-7.avi	JTDKE	1110	5 mm	4	7	32386048	60829adb3281c381ae59402287fbc7ce	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run4-7.avi
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run4-8.avi	JTDKE	1110	5 mm	4	8	35402752	b6b0874cbe2fb83010d6166b60e3c3a4	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run4-8.avi
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run4.smp	JTDKE	1110	5 mm	4	N/A	14848	0da1afb4f1c923eae9b124b2221514e1	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run4.smp
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run5-1.avi	JTDKE	1110	5 mm	5	1	32523264	b33192fa49c76d743b7b769e33d5cbcf	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run5-1.avi
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run5-2.avi	JTDKE	1110	5 mm	5	2	15272448	715d62ef677165db68e1ce8a6c267010	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run5-2.avi
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run5-3.avi	JTDKE	1110	5 mm	5	3	26167296	ca661ca81b030256cc91fccb46b9cb97	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run5-3.avi
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run5-4.avi	JTDKE	1110	5 mm	5	4	31446016	70ebe41fad09149cf69789f408fae039	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run5-4.avi
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run5-5.avi	JTDKE	1110	5 mm	5	5	21606912	da2106b9301b5aa2fb0153abdd170129	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run5-5.avi
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run5-6.avi	JTDKE	1110	5 mm	5	6	23469056	4fecade1b500ffb3abdd5d6954b86ce3	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run5-6.avi
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run5-7.avi	JTDKE	1110	5 mm	5	7	28145152	595222721d13587d9a2176455497d7da	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run5-7.avi
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run5-8.avi	JTDKE	1110	5 mm	5	8	31198208	40d5749a64f41ec1a787c6722316a054	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run5-8.avi
JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run5.smp	JTDKE	1110	5 mm	5	N/A	14848	4aab6590a27bd04a1a46f5a388862c5a	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1110_5 mm_Run5.smp
JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run1-1.avi	JTDKE	1119	5 mm	1	1	81752576	256d1ffc218d918c6af1bfde15ac688b	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run1-1.avi
JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run1-2.avi	JTDKE	1119	5 mm	1	2	38077952	2f0af29f04d875fb60e7babaeb3cde69	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run1-2.avi
JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run1-3.avi	JTDKE	1119	5 mm	1	3	65556992	81b7274418091ba6ed0322e78bd14807	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run1-3.avi
JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run1-4.avi	JTDKE	1119	5 mm	1	4	79843328	2b62bf9ac07e34e7e8c25ef327588127	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run1-4.avi
JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run1-5.avi	JTDKE	1119	5 mm	1	5	53383680	9644625f25e7690a91b88c79656379a9	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run1-5.avi
JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run1-6.avi	JTDKE	1119	5 mm	1	6	57430016	1c1c43053b1c895ebca8ac44cccc39cb	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run1-6.avi
JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run1-7.avi	JTDKE	1119	5 mm	1	7	70215680	b367c527a5202473d3b85a65588baa02	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run1-7.avi
JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run1-8.avi	JTDKE	1119	5 mm	1	8	79328256	96b132c47840c7e14a9bb1559d4d7851	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run1-8.avi
JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run1.smp	JTDKE	1119	5 mm	1	N/A	14848	245d2370662266ec93c31216666f82cb	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run1.smp
JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run2-1.avi	JTDKE	1119	5 mm	2	1	66993664	0544531c88430319c400dd5447b048a1	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run2-1.avi
JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run2-2.avi	JTDKE	1119	5 mm	2	2	30260736	6a9eb523927fde8a26820740caee71f4	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run2-2.avi
JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run2-3.avi	JTDKE	1119	5 mm	2	3	52271104	f83bc101d51049ffd20a2f73e11c0c81	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run2-3.avi
JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run2-4.avi	JTDKE	1119	5 mm	2	4	64617472	1f084d2c11f31293e5f64b2718b8cbda	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run2-4.avi
JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run2-5.avi	JTDKE	1119	5 mm	2	5	43312640	3e7ed639f11b84ced38f5c7ea06cd60b	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/JTDKE_12wks_5mm/JTDKE_Mouse1119_5 mm_Run2-5.avi
