path[POSIX]	ID_prefix	mouse_number	experiment	run	camera	size[bytes]	checksum[md5]	url
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run1-2.avi	MTCKF	431	12mm	1	2	17875968	a27284ef39ce5135c2584b5d4a4622c4	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run1-2.avi
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run1-3.avi	MTCKF	431	12mm	1	3	29234688	d15b432cd5115dfe4d4f81d4a10d8f14	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run1-3.avi
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run1-4.avi	MTCKF	431	12mm	1	4	36902912	bf3812a9352c7f1326613503924267c9	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run1-4.avi
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run1-5.avi	MTCKF	431	12mm	1	5	24212992	3bdd24f30f3122fadde9ed49630fe4de	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run1-5.avi
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run1-6.avi	MTCKF	431	12mm	1	6	25092096	582ff26dcfaa37d0e7c1066206200839	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run1-6.avi
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run1-7.avi	MTCKF	431	12mm	1	7	31504896	9751066a14ac4636c97e491638fadd1c	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run1-7.avi
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run1-8.avi	MTCKF	431	12mm	1	8	34665984	e9016e6bf200b551422655c955ec20a2	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run1-8.avi
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run1.smp	MTCKF	431	12mm	1	N/A	15360	0bdc3b48f4b575648777f4ebd69a46b3	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run1.smp
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run2-1.avi	MTCKF	431	12mm	2	1	23066624	65000aa1ad3bd0be858789d96529cdd4	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run2-1.avi
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run2-2.avi	MTCKF	431	12mm	2	2	11672064	64eda2da2197fcbdb2f65e2b6ef7ea55	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run2-2.avi
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run2-3.avi	MTCKF	431	12mm	2	3	19082752	1ea20fbdd43302d16fb6fe899ed78763	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run2-3.avi
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run2-4.avi	MTCKF	431	12mm	2	4	24002048	b6dd53be4dcb78ca9a43ffff85b42421	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run2-4.avi
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run2-5.avi	MTCKF	431	12mm	2	5	15945728	2f6ed14ca77fa3f983e9f89ea8488677	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run2-5.avi
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run2-6.avi	MTCKF	431	12mm	2	6	16434688	96fefc6c9ec8a62ab163b5fe3e7bcea0	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run2-6.avi
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run2-7.avi	MTCKF	431	12mm	2	7	20578816	d3b4fa8de53de2cac7f2b7c5be9e995e	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run2-7.avi
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run2-8.avi	MTCKF	431	12mm	2	8	22575104	52ff404ec6f97ab28586dab975a551fb	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run2-8.avi
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run2.smp	MTCKF	431	12mm	2	N/A	15360	0a4eb0e66438542a237dd38587e6377e	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run2.smp
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run3-1.avi	MTCKF	431	12mm	3	1	32130048	d88f639d0cdf74416fefe73339e54b9e	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run3-1.avi
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run3-2.avi	MTCKF	431	12mm	3	2	16313344	541ba6a836617eb23f6c67eda7cdc5a8	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run3-2.avi
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run3-3.avi	MTCKF	431	12mm	3	3	26694144	4e8c15a2be76ec987304721e26350afa	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run3-3.avi
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run3-4.avi	MTCKF	431	12mm	3	4	33652736	979cb49acf831623c10d2b3bce9b856f	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run3-4.avi
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run3-5.avi	MTCKF	431	12mm	3	5	22077440	f040cc2a37e153b93ab0e15493ca4373	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run3-5.avi
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run3-6.avi	MTCKF	431	12mm	3	6	22804480	7eb6475a7fa9c966df2732304496ed40	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run3-6.avi
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run3-7.avi	MTCKF	431	12mm	3	7	28656640	e6d1d46788af231978e779bbceb6940f	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run3-7.avi
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run3-8.avi	MTCKF	431	12mm	3	8	31613952	3fa2a8e28b1b511feb61831603a51294	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run3-8.avi
MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run3.smp	MTCKF	431	12mm	3	N/A	15360	046b83a3639af88e4a2b457b15cb716d	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse431_12mm_Run3.smp
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run1-1.avi	MTCKF	442	12mm	1	1	31268864	c85ac4dd52aafeff49333d56261adce6	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run1-1.avi
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run1-2.avi	MTCKF	442	12mm	1	2	15700992	062b7ddcae15ead4a56833254b1d3c4d	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run1-2.avi
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run1-3.avi	MTCKF	442	12mm	1	3	25625600	1b391188e7b325eb66ca444441fa644a	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run1-3.avi
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run1-4.avi	MTCKF	442	12mm	1	4	32242688	936f0e3a9d3c7015f780a0a82427edc8	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run1-4.avi
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run1-5.avi	MTCKF	442	12mm	1	5	21287936	d2e7654e79786bc2cb4070304be1508a	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run1-5.avi
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run1-6.avi	MTCKF	442	12mm	1	6	21842432	c3520d4c95677775acaf7814df8371c1	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run1-6.avi
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run1-7.avi	MTCKF	442	12mm	1	7	27597312	10a95464f7cf5f16d81d9747e030871a	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run1-7.avi
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run1-8.avi	MTCKF	442	12mm	1	8	30162432	cbf2fcc86deac5868ef67b8b741ed701	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run1-8.avi
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run1.smp	MTCKF	442	12mm	1	N/A	15360	8c11e130346bd3583dbb3f005c7a8d70	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run1.smp
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run2-1.avi	MTCKF	442	12mm	2	1	46587392	e6750d8ab9ccdfc15032d633be1ed36f	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run2-1.avi
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run2-2.avi	MTCKF	442	12mm	2	2	23509504	254b866351827952527e697d06b71d08	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run2-2.avi
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run2-3.avi	MTCKF	442	12mm	2	3	38569472	038a228d16899d82fed7ab8bb9498268	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run2-3.avi
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run2-4.avi	MTCKF	442	12mm	2	4	48877056	b05ef01549abe750cf6eb004db6de765	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run2-4.avi
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run2-5.avi	MTCKF	442	12mm	2	5	32186880	5ff79875b489c5fca71e1195ae8c8a11	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run2-5.avi
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run2-6.avi	MTCKF	442	12mm	2	6	33139200	7de377396f32362dce0671e12d5fc47c	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run2-6.avi
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run2-7.avi	MTCKF	442	12mm	2	7	42240000	7ce305a9a6724a4876ffbdfe8edf3719	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run2-7.avi
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run2-8.avi	MTCKF	442	12mm	2	8	45973504	0c472bd97868ef2410aefd541a8d1c76	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run2-8.avi
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run2.smp	MTCKF	442	12mm	2	N/A	15360	09a0465053c5cb3cadd711e561a82db9	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run2.smp
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run3-1.avi	MTCKF	442	12mm	3	1	32633344	85d1f3924783f94b20ef6d12b074ce7c	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run3-1.avi
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run3-2.avi	MTCKF	442	12mm	3	2	16468480	632e649aeae5b735ff09bd83f60c4eca	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run3-2.avi
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run3-3.avi	MTCKF	442	12mm	3	3	26911232	e3af4da445f57f6454893d6b88b5f6b6	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run3-3.avi
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run3-4.avi	MTCKF	442	12mm	3	4	33744384	a93ce9a3eda9c46fa9e9ed81d04ca6ef	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run3-4.avi
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run3-5.avi	MTCKF	442	12mm	3	5	22316032	d75dd676302a46a47c8b2d9f73ffbef4	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run3-5.avi
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run3-6.avi	MTCKF	442	12mm	3	6	22991360	945ab6c810e95c05d72e0d6518c1b780	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run3-6.avi
MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run3-7.avi	MTCKF	442	12mm	3	7	28613120	9b6f32f1e1b75009cff30147dbfe56e9	//uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion///uk-koeln.lokal/daten/Neurologie/AG Gatto/CRC1451-Z02/RawData_SIMI_Motion/AG Kononenko/MTCKF_52wks_12mm/MTCKF_Mouse442_12mm_Run3-7.avi
